PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG
0,5.856736730811898,2.834066464212091,0.5592744628762434,0.20544320153155354,174.83786854067165,81.02721676782816,61.387100340377,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,71.76727346558876,11.43417628
0,6.926214207025497,3.0166097050594285,0.6026998104184442,0.20345310224738433,0.9728943043098056,85.0543993523102,56.720717976268915,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,70.86158583454005,11.38434619
0,5.811022700169231,2.8219439846772416,0.5690516561763823,0.20497677915953874,523.7847653637515,81.58562687520464,61.391162761393,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,71.78176108344375,11.53805287
0,6.659525480928239,2.900022130090961,0.6407669393308875,0.20193650311863717,321.6670199760801,82.61306995390213,60.06606880323905,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,77.073012554579,11.48501085
0,5.856736730811898,2.834066464212091,0.5592744628762434,0.20544320153155354,174.83786854067165,81.02721676782816,61.387100340377,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,71.76727346558876,11.43420428
0,6.926214207025497,3.0166097050594285,0.6026998104184442,0.20345310224738433,0.9728943043098056,85.0543993523102,56.720717976268915,foc,y,s,free,e,s,1889.35,340.61,631.28,692.81,70.86158583454005,11.38438262
0,5.495815848083484,3.618450712799039,0.8151080965542097,0.21692788498844479,436.38840765039885,45.05977807299537,40.62971246284965,distr,e,h,foc,e,u,2044.89,611.18,4048.1,687.35,46.94710565109176,11.29916405
0,4.799892656759877,3.5194870338620454,0.7177015029479907,0.21592651699226395,460.1140221260312,44.56975717769263,40.889115170977206,distr,e,h,foc,e,u,2044.89,611.18,4048.1,687.35,43.10288677758443,11.29913046
0,5.3250718647986695,3.6190649260583543,0.8084517739312409,0.21274616823012776,290.10316392516773,45.00112907850764,38.8065857701745,distr,e,h,foc,e,u,332.06,158.96,4048.1,687.35,46.24409696969853,11.25153054
0,4.934865537842874,3.517742123103213,0.7847438511224024,0.20514900984388945,163.63730535881376,44.7305593868861,44.880584415182454,distr,e,h,foc,e,u,329.13,164.44,4048.1,687.35,47.71643600738103,11.20476036
0,4.922145202063343,3.527371923838894,0.7798139435672777,0.20514541012184187,1.014516080781738,44.69787006436466,44.88058120505684,distr,e,h,foc,e,u,329.08,164.54,4048.1,687.35,47.6887968161888,11.15940359
0,4.799892656759877,3.5194870338620454,0.7177015029479907,0.21592651699226395,460.1140221260312,44.56975717769263,40.889115170977206,distr,e,h,foc,e,u,2044.89,611.18,4048.1,687.35,43.10288677758443,11.29913046
0,4.87107691496306,3.699062018079768,0.7978072568858587,0.2031160471201887,325.1897937982195,42.680191926941305,43.32479953719282,distr,e,h,foc,e,u,374.45,179.26,4048.1,687.35,45.714038421260156,11.25151536
0,4.803608707976934,3.476826862314203,0.71657440038653,0.21629798004667483,157.6259298722541,44.46157645063857,41.17519979485371,distr,e,h,foc,e,u,329.45,163.8,4048.1,687.35,43.01828050578834,11.20476706
0,4.922145202063343,3.527385865960473,0.7851846633804053,0.20514709041118415,1.014516080781738,44.697870220438055,44.88058120505684,distr,e,h,foc,e,u,329.13,164.44,4048.1,687.35,47.6887968161888,11.15941426
0,4.799892656759877,3.5194870338620454,0.7177015029479907,0.21592651699226395,460.1140221260312,44.56975717769263,40.889115170977206,distr,e,h,foc,e,u,2044.89,611.18,4048.1,687.35,43.10288677758443,11.29913046
1,4.897149675121319,3.3016901458938204,0.7523332093859835,0.21543157283940811,303.67309820514765,50.64033637008193,43.83255280804465,distr,e,h,foc,e,u,647.35,191.87,3922.45,696.76,47.78657880108738,11.25152727
2,5.493666084678906,3.618747397796865,0.7892192703692004,0.2125640595693224,145.4101471998061,45.04281299621806,38.86363089253232,distr,e,h,foc,e,u,647.35,191.87,2970.5,198.32,46.24354715531585,11.20475649
2,5.489962655935841,3.617919705306483,0.816240700593209,0.21272833836441485,0.9145341212133542,45.042539649947464,38.68916536506492,distr,e,h,foc,e,u,647.35,191.87,2970.5,198.32,46.2443216886254,11.15940283
0,7.401297495076203,3.023324962501349,0.6258667742927553,0.3174185877084658,547.7961424482289,59.56650951830707,53.67692975977561,foc,e,s,free,e,h,4332.25,220.93,1623.48,284.73,72.66188077519968,12.30006575
0,7.406763544649292,3.0325923864247537,0.6233265006161242,0.32250275026531844,528.224393524281,58.89506127452962,53.69275166201165,foc,e,s,free,e,h,4332.25,220.93,1623.48,284.73,72.24285524985646,12.30002911
3,7.424614615687881,3.1887043649117257,0.6325817956369288,0.32220379231360796,364.96082288793053,59.094229537280974,53.799460280060735,foc,e,s,free,e,h,428.01,174.36,2876.2,198.24,72.3886059195549,12.24879231
5,7.31847015416904,3.456018748844399,0.5465034069446897,0.30045940813548316,164.78188854513286,63.00516275898644,54.776040215856746,foc,e,s,free,e,h,2770.91,190.56,2876.2,198.24,82.42337565856434,12.19912448
5,6.19688715444201,3.4957283007019426,0.5726216344299986,0.28108652100078896,1.0454041679935981,63.23915329291761,60.46582074384041,foc,e,s,free,e,h,2770.91,190.56,2876.2,198.24,68.4463316843903,12.15097308
0,7.406763544649292,3.0325923864247537,0.6233265006161242,0.32250275026531844,528.224393524281,58.89506127452962,53.69275166201165,foc,e,s,free,e,h,4332.25,220.93,1623.48,284.73,72.24285524985646,12.30002911
3,7.424614615687881,3.1887043649117257,0.6325817956369288,0.32220379231360796,364.96082288793053,59.094229537280974,53.799460280060735,foc,e,s,free,e,h,428.01,174.36,2876.2,198.24,72.3886059195549,12.2488042
5,6.500784558008788,3.512711101970849,0.6068015062004611,0.3241219562837037,165.2793725747563,54.652447361935394,59.47621207868042,foc,e,s,free,e,h,2711.96,188.14,2876.2,198.24,73.64778542282257,12.19913118
5,6.821305349401957,3.0492737241056833,0.5526491557852332,0.31728647375065394,0.9963264543956422,64.88115775448233,64.69703478227224,foc,e,s,free,e,h,2711.96,188.14,2876.2,198.24,72.34342176802994,12.15095425
0,7.406763544649292,3.0325923864247537,0.6233265006161242,0.32250275026531844,528.224393524281,58.89506127452962,53.69275166201165,foc,e,s,free,e,h,4332.25,220.93,1623.48,284.73,72.24285524985646,12.30002911
3,7.424614615687881,3.1887043649117257,0.6325817956369288,0.32220379231360796,364.96082288793053,59.094229537280974,53.799460280060735,foc,e,s,free,e,h,428.01,174.36,2876.2,198.24,72.3886059195549,12.24877979
5,6.500784558008788,3.512711101970849,0.6068015062004611,0.3241219562837037,165.2793725747563,54.652447361935394,59.47621207868042,foc,e,s,free,e,h,2700.97,187.68,2876.2,198.24,73.64778542282257,12.19910432
5,6.821305349401957,3.0492737241056833,0.5526491557852332,0.31728647375065394,0.9963264543956422,64.88115775448233,64.69703478227224,foc,e,s,free,e,h,2700.97,187.68,2876.2,198.24,72.34342176802994,12.15095342
0,6.828797137777281,3.075646980485907,0.7322668585102645,0.3813194558383479,511.7064277974277,61.56481653517538,81.58418880843523,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,55.50742784757436,12.26660182
0,7.886327191361459,2.7343517268820823,0.8045562903198049,0.38660378272523527,507.3759819663686,64.62840973068734,67.1954134368086,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.40314553714926,12.26656823
0,7.881164604069391,2.739190739388286,0.7892106767776979,0.3869930732627707,338.2116009969427,63.814413603353124,67.18027749326941,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.528332957807436,12.21715198
0,7.595812293075908,3.200456049103493,0.7980945039408422,0.3826163179759733,148.46283899605695,61.26819375915368,68.4520571522441,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,53.43760617616973,12.1692443
0,7.886327191361459,2.7343517268820823,0.8045562903198049,0.38660378272523527,507.3759819663686,64.62840973068734,67.1954134368086,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.40314553714926,12.26656823
0,7.881164604069391,2.739190739388286,0.7892106767776979,0.3869930732627707,338.2116009969427,63.814413603353124,67.18027749326941,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.528332957807436,12.21712945
0,7.595812293075908,3.200456049103493,0.7980945039408422,0.3826163179759733,148.46283899605695,61.26819375915368,68.4520571522441,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,53.43760617616973,12.16921658
0,7.886327191361459,2.7343517268820823,0.8045562903198049,0.38660378272523527,507.3759819663686,64.62840973068734,67.1954134368086,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.40314553714926,12.26656823
0,7.881164604069391,2.739190739388286,0.7892106767776979,0.3869930732627707,338.2116009969427,63.814413603353124,67.18027749326941,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,49.528332957807436,12.21714691
0,7.595812293075908,3.200456049103493,0.7980945039408422,0.3826163179759733,148.46283899605695,61.26819375915368,68.4520571522441,free,y,s,distr,y,s,210.64,762.82,1730.07,368.56,53.43760617616973,12.16923361
0,6.755216456198082,3.718441584650439,0.4998069407500845,0.39306575008477546,479.4975600218454,81.81554507232111,95.50374737782501,free,e,s,foc,y,u,3400.55,234.86,1633.8,357.55,55.41428912086831,12.35848081
0,6.815344647061155,3.9885988906079293,0.5202018727507337,0.369154668167984,509.2196337869899,71.27227693619061,99.47575447389018,free,e,s,foc,y,u,3400.55,234.86,1633.8,357.55,55.33799288456318,12.35844417
3,6.816807202668132,3.9739358101629008,0.49598631362384105,0.3777788063887393,349.309539423164,42.77327000409333,101.40772283900206,free,e,s,foc,y,u,487.53,171.67,2889.94,193.49,55.082987746203216,12.30781347
5,7.5834587043184545,4.078066488106479,0.5421900047926667,0.3829978060779796,154.18991809774423,43.07634674549834,85.9274119714482,free,e,s,foc,y,u,2762.19,194.35,2889.94,193.49,53.43842677973485,12.25874085
5,7.591171068954796,4.064941681545569,0.5219529955954317,0.38301003651519266,0.9166332136245795,43.07947523597233,88.7256863452017,free,e,s,foc,y,u,2762.19,194.35,2889.94,193.49,53.43816080743378,12.21115737
0,6.815344647061155,3.9885988906079293,0.5202018727507337,0.369154668167984,509.2196337869899,71.27227693619061,99.47575447389018,free,e,s,foc,y,u,3400.55,234.86,1633.8,357.55,55.33799288456318,12.35844417
3,7.576973870506289,4.075942924312783,0.5349400655033267,0.3826122026547714,306.99959891446105,43.07610722137216,85.92910578775533,free,e,s,foc,y,u,458.12,171.75,2889.94,193.49,53.43785699707474,12.30781725
5,7.5834587043184545,4.078066488106479,0.5421900047926667,0.3829978060779796,154.18991809774423,43.07634674549834,85.9274119714482,free,e,s,foc,y,u,2822.18,195.74,2889.94,193.49,53.43842677973485,12.25873561
5,7.591171068954796,4.064941681545569,0.5219529955954317,0.38301003651519266,0.9166332136245795,43.07947523597233,88.7256863452017,free,e,s,foc,y,u,2822.18,195.74,2889.94,193.49,53.43816080743378,12.21114747
0,6.815344647061155,3.9885988906079293,0.5202018727507337,0.369154668167984,509.2196337869899,71.27227693619061,99.47575447389018,free,e,s,foc,y,u,3400.55,234.86,1633.8,357.55,55.33799288456318,12.35844417
3,7.576973870506289,4.075942924312783,0.5349400655033267,0.3826122026547714,306.99959891446105,43.07610722137216,85.92910578775533,free,e,s,foc,y,u,458.12,171.75,2889.94,193.49,53.43785699707474,12.30780563
5,7.5834587043184545,4.078066488106479,0.5421900047926667,0.3829978060779796,154.18991809774423,43.07634674549834,85.9274119714482,free,e,s,foc,y,u,2747.17,193.79,2889.94,193.49,53.43842677973485,12.25871126
5,7.591171068954796,4.064941681545569,0.5219529955954317,0.38301003651519266,0.9166332136245795,43.07947523597233,88.7256863452017,free,e,s,foc,y,u,2747.17,193.79,2889.94,193.49,53.43816080743378,12.21112706
0,6.148194579353836,4.521478989311714,0.7660788189220927,0.25904599181546173,457.7257170277108,35.450227447068855,53.53969517164453,foc,e,s,foc,e,s,4261.88,758.2,3785.3,270.22,91.5612366567266,11.16930542
0,5.630512011305498,4.37240416431013,0.6894163930369647,0.2595266938318813,494.79164927111884,34.23719228845311,54.573717169664974,foc,e,s,foc,e,s,4261.88,758.2,3785.3,270.22,85.20022670476729,11.16926877
0,6.625045462987187,3.937145771550748,0.7479472477730552,0.257998095458352,349.6428067843962,36.07190371120766,51.09844858240347,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,84.60079508149283,11.11924964
1,6.3890661833546725,4.544025690003411,0.7685036268932884,0.25534599292472593,151.4508565483311,34.566613481953354,53.214786895523105,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,91.46005888318079,11.09418635
0,5.630512011305498,4.37240416431013,0.6894163930369647,0.2595266938318813,494.79164927111884,34.23719228845311,54.573717169664974,foc,e,s,foc,e,s,4261.88,758.2,3785.3,270.22,85.20022670476729,11.16926877
0,6.625045462987187,3.937145771550748,0.7479472477730552,0.257998095458352,349.6428067843962,36.07190371120766,51.09844858240347,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,84.60079508149283,11.11923249
0,6.652635354685369,4.714105584923405,0.7471643851787116,0.25693675449926,161.9453998254786,35.57992620974562,50.41863519735612,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,87.45665644136277,11.09324407
0,5.630512011305498,4.37240416431013,0.6894163930369647,0.2595266938318813,494.79164927111884,34.23719228845311,54.573717169664974,foc,e,s,foc,e,s,4261.88,758.2,3785.3,270.22,85.20022670476729,11.16926877
0,6.625045462987187,3.937145771550748,0.7479472477730552,0.257998095458352,349.6428067843962,36.07190371120766,51.09844858240347,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,84.60079508149283,11.11924741
0,6.652635354685369,4.714105584923405,0.7471643851787116,0.25693675449926,161.9453998254786,35.57992620974562,50.41863519735612,foc,e,s,foc,e,s,402.89,183.86,3785.3,270.22,87.45665644136277,11.09413492
0,6.395210321546868,3.45664443600281,0.5110346650138766,0.19468908425708292,582.619952877678,65.27910987701554,61.8882300541409,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,68.06513135977606,11.17758122
0,6.389883490693409,3.45992605867979,0.5058099856089316,0.19275207315265666,584.8806042987503,64.23376447188357,61.22324258348409,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,72.58921218388382,11.17753847
0,6.392663602061162,3.4604248073070414,0.5073540070736972,0.19273901489525122,388.1541539229076,64.35962759816873,61.22364402048457,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,67.47690431156688,11.11727229
0,5.478257594194375,3.036282577750411,0.48863861454841895,0.19395698888164664,199.20625143848233,70.96336352682434,69.38909526344429,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,74.34679397040111,11.11418245
0,6.389883490693409,3.45992605867979,0.5058099856089316,0.19275207315265666,584.8806042987503,64.23376447188357,61.22324258348409,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,72.58921218388382,11.17753847
0,6.392663602061162,3.4604248073070414,0.5073540070736972,0.19273901489525122,388.1541539229076,64.35962759816873,61.22364402048457,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,67.47690431156688,11.11726186
0,5.478257594194375,3.036282577750411,0.48863861454841895,0.19395698888164664,199.20625143848233,70.96336352682434,69.38909526344429,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,74.34679397040111,11.11415792
0,6.389883490693409,3.45992605867979,0.5058099856089316,0.19275207315265666,584.8806042987503,64.23376447188357,61.22324258348409,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,72.58921218388382,11.17753847
0,6.392663602061162,3.4604248073070414,0.5073540070736972,0.19273901489525122,388.1541539229076,64.35962759816873,61.22364402048457,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,67.47690431156688,11.11726489
0,5.478257594194375,3.036282577750411,0.48863861454841895,0.19395698888164664,199.20625143848233,70.96336352682434,69.38909526344429,foc,y,h,distr,e,s,3059.04,338.15,2547.95,572.69,74.34679397040111,11.11414929
0,5.731848416368676,3.8845836408023326,0.5767598480061733,0.33384813535400854,602.1734392278227,89.744674361451,74.22827909935289,free,y,s,distr,y,u,1225.98,208.77,1403.17,341.99,42.67095870897161,11.44536108
0,5.991403753519637,3.7095749767831716,0.5140477304894657,0.353014587288103,601.4395359792486,93.60340328302249,79.10879452851455,free,y,s,distr,y,u,1225.98,208.77,1403.17,341.99,42.520990836902065,11.44531527
3,6.188981213872484,4.262860304057222,0.562181341242404,0.36157409990295986,376.2863128651437,91.30706229966526,67.9392080027001,free,y,s,distr,y,u,381.64,155.02,2906.42,194.69,45.21711133119312,11.38323759
4,6.334239295970935,4.083810437477357,0.5937096385642118,0.32721399268052476,215.06498055250225,89.98873533384068,66.7970904813693,free,y,s,distr,y,u,2865.39,191.72,2906.42,194.69,41.53102686593329,11.32374512
4,6.083979846600191,4.384885242996135,0.506088697756313,0.36096014371917157,0.9341886027519692,93.61139767126495,68.31669942393704,free,y,s,distr,y,u,2865.39,191.72,2906.42,194.69,40.49702755917279,11.26618748
0,5.991403753519637,3.7095749767831716,0.5140477304894657,0.353014587288103,601.4395359792486,93.60340328302249,79.10879452851455,free,y,s,distr,y,u,1225.98,208.77,1403.17,341.99,42.520990836902065,11.44531527
3,6.37461641943019,3.8134367468262944,0.5915153098729654,0.3651623578648372,433.5993262923851,95.09119415065238,66.20935269794744,free,y,s,distr,y,u,416.85,169.32,2906.42,194.69,41.78401661612337,11.3832099
4,6.204854749108188,4.222434168987255,0.4976047452094746,0.3211751036541992,204.62875417073224,94.07631193493039,67.23182601808833,free,y,s,distr,y,u,2903.19,193.58,2906.42,194.69,48.15583345991007,11.32373248
4,5.688900730603742,4.3406894823836915,0.49526272149516504,0.34409592755390117,1.0855017160792069,90.86161483207961,76.45467999024784,free,y,s,distr,y,u,2903.19,193.58,2906.42,194.69,45.94850420572156,11.26618794
0,5.991403753519637,3.7095749767831716,0.5140477304894657,0.353014587288103,601.4395359792486,93.60340328302249,79.10879452851455,free,y,s,distr,y,u,1225.98,208.77,1403.17,341.99,42.520990836902065,11.44531527
1,6.2430700422930245,4.1798012057039475,0.5627252819306107,0.37176445513076184,398.1466289278927,88.77939358504773,79.67589744365075,free,y,s,distr,y,u,378.77,163.12,1329.85,255.25,46.18164959822199,11.38324365
1,6.448021747475789,4.422216929234526,0.5533369168898047,0.3640212195211463,200.42277230965252,94.00961014463122,65.72519767025028,free,y,s,distr,y,u,378.77,163.12,1329.85,255.25,42.40919714541075,11.32375454
1,5.454412021297467,4.15153525083868,0.5124532737547199,0.3672406718449673,0.9941270162807354,89.94979538845001,71.04874869472621,free,y,s,distr,y,u,378.77,163.12,1329.85,255.25,42.12315302807761,11.26621843
0,5.531337181671356,3.1902103072874786,0.6307954812091896,0.23777599362770663,424.94800642360934,91.681691761041,33.305793432856866,free,y,s,free,e,u,4435.4,584.89,110.12,754.44,101.04362448525698,12.36326458
0,6.14888929674314,3.2751498412603426,0.6939721360495392,0.24470534221576754,371.8908686647003,92.16693509484902,28.2149646542469,free,y,s,free,e,u,4435.4,584.89,110.12,754.44,97.62763835140427,12.36323709
1,6.403196140912989,3.4059237085137113,0.6589489043336472,0.2462897032707688,263.7296681897191,95.05911044666026,16.204901724837313,free,y,s,free,e,u,615.86,192.81,1142.11,759.64,87.79954390893114,12.32227142
1,5.6429833525778985,3.2040734839544345,0.6768701774875248,0.24485851626456484,145.77005521106963,104.93787434491753,31.105820115366225,free,y,s,free,e,u,615.86,192.81,1371.8,217.54,94.60307864955199,12.28255262
0,6.14888929674314,3.2751498412603426,0.6939721360495392,0.24470534221576754,371.8908686647003,92.16693509484902,28.2149646542469,free,y,s,free,e,u,4435.4,584.89,110.12,754.44,97.62763835140427,12.36323709
1,5.879458360979231,3.257499745512345,0.6469979473486934,0.21597384423373642,260.0077849894579,97.47996653633956,16.235606369679626,free,y,s,free,e,u,537.9,195.31,1172.11,759.79,95.83670372640677,12.32227979
1,5.524214658031926,3.194298013454625,0.6266238112638027,0.2358511934769842,141.7956852589005,91.22852563538932,32.05601452883588,free,y,s,free,e,u,537.9,195.31,1371.8,217.54,100.8639317639009,12.28256139
0,6.14888929674314,3.2751498412603426,0.6939721360495392,0.24470534221576754,371.8908686647003,92.16693509484902,28.2149646542469,free,y,s,free,e,u,4435.4,584.89,110.12,754.44,97.62763835140427,12.36323709
1,5.879458360979231,3.257499745512345,0.6469979473486934,0.21597384423373642,260.0077849894579,97.47996653633956,16.235606369679626,free,y,s,free,e,u,519.91,196.0,1142.11,759.64,95.83670372640677,12.32228789
1,6.402965645925668,3.405938993662213,0.6596654253638998,0.24629778581902376,131.19967397324942,96.8752858504595,27.007933982244047,free,y,s,free,e,u,519.91,196.0,1371.8,217.54,90.0084338464147,12.28256613
0,6.887643942549671,3.397658637825232,0.7199925052712277,0.32308280670700246,399.8632541748025,39.03836879158293,36.41252888189339,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,82.18409376832871,12.28212019
0,6.6780910980695944,3.294022804953667,0.6771785616263925,0.2999115188738151,378.2449206327786,38.337101751631415,43.10158740016435,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,80.09071959295038,12.28209271
0,6.152567517449308,3.1254750935481157,0.6805139754053703,0.3243897289773932,262.3181046131935,37.01795487797219,41.06852030226334,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,76.58385052238972,12.24112931
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,141.989427539279,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.20201621
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,1.0517735373279926,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.1628886
0,6.6780910980695944,3.294022804953667,0.6771785616263925,0.2999115188738151,378.2449206327786,38.337101751631415,43.10158740016435,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,80.09071959295038,12.28209271
0,6.152567517449308,3.1254750935481157,0.6805139754053703,0.3243897289773932,262.3181046131935,37.01795487797219,41.06852030226334,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,76.58385052238972,12.24113523
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,141.989427539279,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.20201329
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,1.0517735373279926,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.16288082
0,6.6780910980695944,3.294022804953667,0.6771785616263925,0.2999115188738151,378.2449206327786,38.337101751631415,43.10158740016435,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,80.09071959295038,12.28209271
0,6.152567517449308,3.1254750935481157,0.6805139754053703,0.3243897289773932,262.3181046131935,37.01795487797219,41.06852030226334,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,76.58385052238972,12.24112668
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,141.989427539279,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.20202206
0,6.281344102253576,3.1533485440562457,0.7174263561141472,0.3076273167049861,1.0517735373279926,37.09148879181065,42.779649450783715,free,y,h,foc,y,h,2016.6,417.93,1559.79,221.11,84.96277179186548,12.16288898
0,6.828534975631448,3.2893990370002313,0.6035264597308134,0.2729318316465237,383.50201375086283,87.56301410559014,79.29187419008868,distr,e,u,distr,y,h,1975.07,415.23,4004.57,246.63,82.60954049854433,11.74627951
0,6.418036462921699,3.3693580899839866,0.654848827378774,0.2872509684246745,331.21533639698436,86.17838505797194,73.94029998785642,distr,e,u,distr,y,h,1975.07,415.23,4004.57,246.63,77.07979827820053,11.74625508
0,5.992651312797345,3.2519773612939025,0.5925809137150859,0.2833330307538429,252.2635115871987,85.54843183628456,85.06196364379586,distr,e,u,distr,y,h,246.95,120.77,4004.57,246.63,79.51020926910172,11.70956329
0,5.8700526548767895,3.261318726864461,0.5682988230049985,0.29174166629488346,116.72224035776543,85.41161374390863,75.97639058249402,distr,e,u,distr,y,h,245.91,122.83,4004.57,246.63,71.87722804215764,11.67338544
0,6.418036462921699,3.3693580899839866,0.654848827378774,0.2872509684246745,331.21533639698436,86.17838505797194,73.94029998785642,distr,e,u,distr,y,h,1975.07,415.23,4004.57,246.63,77.07979827820053,11.74625508
0,5.992651312797345,3.2519773612939025,0.5925809137150859,0.2833330307538429,252.2635115871987,85.54843183628456,85.06196364379586,distr,e,u,distr,y,h,246.95,120.77,4004.57,246.63,79.51020926910172,11.70956403
0,5.8700526548767895,3.261318726864461,0.5682988230049985,0.29174166629488346,116.72224035776543,85.41161374390863,75.97639058249402,distr,e,u,distr,y,h,245.91,122.83,4004.57,246.63,71.87722804215764,11.67337228
0,6.418036462921699,3.3693580899839866,0.654848827378774,0.2872509684246745,331.21533639698436,86.17838505797194,73.94029998785642,distr,e,u,distr,y,h,1975.07,415.23,4004.57,246.63,77.07979827820053,11.74625508
0,6.669913137812709,3.32416904213801,0.649000459520693,0.28713550825035566,221.7867635864521,86.37061301472825,74.40202852009138,distr,e,u,distr,y,h,326.88,162.15,4004.57,246.63,77.08137872957141,11.7095537
0,5.8700526548767895,3.261318726864461,0.5682988230049985,0.29174166629488346,116.72224035776543,85.41161374390863,75.97639058249402,distr,e,u,distr,y,h,245.91,122.83,4004.57,246.63,71.87722804215764,11.67336019
0,5.627754367320824,3.837713252600393,0.6813480459114983,0.25016848982631246,445.2985408452049,51.40886398495141,47.20590345016316,distr,y,s,distr,e,u,2679.6,262.09,3458.65,749.55,54.71745357590921,11.22605433
0,6.668155577716265,4.217928940028278,0.6125156941233232,0.21739926099112428,442.90749219595443,48.32198797713253,43.58373881748232,distr,y,s,distr,e,u,2679.6,262.09,3458.65,749.55,55.56183863075609,11.22602074
1,6.098808628121617,4.196266070156576,0.6669347177717382,0.21896615306657335,300.67299107911805,48.01422512587204,42.394664571835165,distr,y,s,distr,e,u,693.8,191.03,3411.67,750.93,52.571853666563406,11.17900699
2,6.142252069515474,4.211224016583414,0.7217082074211302,0.24464809553279318,143.08109642767772,45.00296981304855,43.430936177657976,distr,y,s,distr,e,u,693.8,191.03,1726.65,194.84,52.40997705983705,11.13342642
3,5.7367178035085615,4.097694136527325,0.6829623626216009,0.23584823579977376,1.0523521290320041,44.68827583637478,50.21892804240297,distr,y,s,distr,e,u,693.8,191.03,2901.64,199.6,54.14697912491955,11.08921244
0,6.668155577716265,4.217928940028278,0.6125156941233232,0.21739926099112428,442.90749219595443,48.32198797713253,43.58373881748232,distr,y,s,distr,e,u,2679.6,262.09,3458.65,749.55,55.56183863075609,11.22602074
1,5.690510399306257,3.841818460747449,0.6546460023264946,0.2491018112848589,297.93134038315617,51.044383800847996,48.20742038529712,distr,y,s,distr,e,u,693.95,190.17,3411.67,750.93,54.167728152123736,11.17901294
2,6.579805844653569,3.771693674212782,0.7141502467293107,0.24725068490402116,166.1717747497175,47.07917870575894,42.821725609544465,distr,y,s,distr,e,u,693.95,190.17,1587.6,194.37,48.435195667084464,11.13343223
3,6.3800581491255235,4.194506637418212,0.7187924441238067,0.2447015681871803,0.9183132800158124,44.99324882088513,43.28634570975799,distr,y,s,distr,e,u,462.51,182.17,2874.59,199.5,52.41442631791759,11.10224885
0,6.668155577716265,4.217928940028278,0.6125156941233232,0.21739926099112428,442.90749219595443,48.32198797713253,43.58373881748232,distr,y,s,distr,e,u,2679.6,262.09,3458.65,749.55,55.56183863075609,11.22602074
