PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
4,6.9108376534625835,4.178888410714336,0.5443673342748884,0.32382765894077853,652.1049485745558,87.17024405251732,68.96847224121464,distr,e,u,foc,e,h,500.0,200.0,2870.51,201.68,38.10120542711994,12.34537326,,,,,,,,,
2,5.858276964423545,3.0838007101280773,0.6391064494038847,0.3030127665841187,516.2701527588933,87.0936066814684,74.37127947075977,free,e,s,distr,y,u,367.35,171.6,1637.01,178.96,73.38008434183836,11.37072888,,,,,,,,,
2,6.879979108098816,4.326095962614627,0.7836761838800207,0.16339380957552826,385.96909169432627,47.80074947682949,74.3046742311551,free,e,s,distr,y,u,401.35,199.96,1831.94,174.66,45.08711942579081,11.3707394,,,,,,,,,
0,6.9839340914508785,3.2055594839904527,0.6357326373287564,0.29713632755835995,471.18048107488204,82.39256225925124,61.65077067177476,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,72.75393510522852,12.2023861,,,,,,,,,
0,5.431411392910261,2.7955482478165807,0.5604814794770323,0.20498636121249544,643.5514714352282,40.24695380464543,97.12923203966025,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,53.01707478043795,12.2023861,,,,,,,,,
0,7.415304735783151,4.489588181094881,0.7069333677072616,0.1448669984539295,374.5000712947386,50.326971738296805,61.48291937112826,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,56.6605581302134,12.10548653,,,,,,,,,
0,6.390645816959061,4.093076839562006,0.5705477902269369,0.2638655023549827,692.0744853190282,44.26343071539248,85.38216152156997,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,84.37175787440015,12.105456,,,,,,,,,
0,7.42003187836915,3.6718208194078463,0.7898618144403622,0.13726764777274206,447.26662312018226,95.25625528675505,66.84195448185537,distr,y,u,distr,e,h,1671.4,165.13,4445.72,743.68,80.72018489481087,12.06146909,,,,,,,,,
0,6.394677316150774,3.4570885931680664,0.6722837585036884,0.1329254813861733,474.0597427505739,58.73973407967564,68.51914000867984,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,38.739238631569485,12.105456,,,,,,,,,
1,7.279729525087955,4.032971289231149,0.7665469742482829,0.22603112720819038,684.4271390447707,95.41336336093435,90.48507188909012,distr,y,u,distr,e,h,659.56,191.21,3070.74,533.09,34.532634068054875,12.01883739,,,,,,,,,
0,5.732701239689895,2.08042284704525,0.5566751339305213,0.39848969179354266,482.3738305337176,57.7014734661863,64.42004903467259,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,65.81045471553716,12.105456,,,,,,,,,
0,6.7831624837303925,3.7510666793437024,0.7370500414683538,0.3825691560481914,344.20500723329974,34.5372058023182,32.9569246430756,distr,y,u,distr,e,h,1438.45,168.03,4445.72,743.68,59.033190234033356,12.06147359,,,,,,,,,
0,6.825652183009444,2.485747895029518,0.7401102834920383,0.28203435243318553,360.5906799496481,79.70911085928097,37.4025665290778,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,46.41286480495551,11.45025736,,,,,,,,,
0,6.446591080871707,2.8339851509720435,0.7124996767372055,0.17168819928240237,526.8180612780094,53.237880683578354,73.95313159665685,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,42.654191516598914,11.45020851,,,,,,,,,
0,6.721948337304342,4.028683991539005,0.6053594860245544,0.26039934706810786,260.4293366889346,93.9874600456142,72.70843245194106,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,85.96935437711115,11.31400422,,,,,,,,,
0,6.288621713245675,4.168369610353867,0.7234467705108494,0.31939430384690926,271.7640416786267,76.02724141037262,31.918930116319657,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,82.70414800668208,11.24994104,,,,,,,,,
0,6.3811415064857,3.546165166742459,0.5563642787529023,0.3368755957784939,496.91731748611284,30.57736491563673,72.2146180430257,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,95.11568520028094,11.45020851,,,,,,,,,
0,5.389084150120294,2.4473115522527342,0.6748449926405519,0.3310683113198125,561.7500414899853,88.37277589011401,91.82229327410914,distr,y,u,free,e,u,314.92,157.45,2292.61,482.03,37.87711335021299,11.38093956,,,,,,,,,
0,5.606224393277079,4.356909369583376,0.6755857397128239,0.3324308396747055,604.132291630973,50.44376485796131,40.43648913898144,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,92.73391041651296,11.24995631,,,,,,,,,
0,6.265375450212023,2.6461533012092167,0.5707347778138744,0.3405463201817237,518.3326547316387,78.23868970810929,40.805183727066414,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,38.45607113519671,11.45020851,,,,,,,,,
0,6.865335043755547,2.8717137862833764,0.7709354891213221,0.3896371110401964,658.0905330346552,36.57778082576669,94.2048279235246,distr,y,u,free,e,u,315.15,157.0,2292.61,482.03,90.60648155660223,11.38091224,,,,,,,,,
0,6.669899535026053,2.4103207398244426,0.7956388082429393,0.27513672058063154,661.793802618809,56.99801861019762,39.58231557561665,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,47.432635833824044,11.31399812,,,,,,,,,
0,5.21911377420304,4.46981972297216,0.7826233024868444,0.13754226907862122,399.735130014034,86.6041684719105,36.10922556281291,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,43.956427635173064,11.24992863,,,,,,,,,
0,5.6599800711919475,3.2227092529042256,0.5820786570742578,0.15297462674983284,452.6189746157195,63.32077080726612,77.96659963486556,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,81.08806795657873,11.4886091,,,,,,,,,
0,6.008288036590837,2.452858132641209,0.5429294590078076,0.38162864482557024,321.8893197389168,66.04862042849025,93.3209970590809,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,41.05277976153373,11.48857856,,,,,,,,,
1,6.501315525217406,2.237951771099702,0.797895400825954,0.3537089379912375,537.2992062536641,95.13032681482964,71.71484416217547,distr,y,u,foc,y,s,352.49,184.13,1003.85,774.62,59.35852412246197,11.44581376,,,,,,,,,
1,6.556904271516871,3.8495226632986217,0.5431847649286127,0.3604938660605549,481.82492702655964,87.49559472328691,86.74357002154895,distr,y,u,foc,y,s,352.49,184.13,1003.85,774.62,81.78426351809424,11.40491788,,,,,,,,,
0,6.241421052614809,3.4242247374430295,0.6477961945177227,0.3815330191339509,496.91371780107505,79.36124449387165,85.74668401721334,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,83.26214120426636,11.48857856,,,,,,,,,
1,6.135701187122525,2.422633621313617,0.656117701118242,0.1696759341483562,414.10443560257806,65.85572724367708,89.30782188993825,distr,y,u,foc,y,s,188.14,181.53,1003.85,774.62,63.0052163745037,11.44581712,,,,,,,,,
1,7.074445470132309,2.2652906303760743,0.7149437866120405,0.16957013479975674,312.8619955368902,39.84281512584222,60.221364476603895,distr,y,u,foc,y,s,351.05,183.39,1003.85,774.62,79.92095186949908,11.40493944,,,,,,,,,
0,5.137161229278894,3.4657040287211354,0.655659853785349,0.22472231568194145,481.41172834156924,58.09389905177443,35.516987804090085,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,36.19125367121073,11.48857856,,,,,,,,,
0,7.38813637115473,3.306404761360084,0.6493228512338858,0.3484370735044514,393.8645392344721,70.67639625279867,36.298533756854155,distr,y,u,foc,y,s,353.96,179.72,1003.85,774.62,73.40917590581773,11.44580982,,,,,,,,,
0,6.9998324516962445,4.397965223577223,0.762395593301194,0.2689338071784963,388.55422368728307,62.17247345550643,96.54218033142958,distr,y,u,foc,y,s,354.9,177.76,1003.85,774.62,87.88223100996471,11.40492475,,,,,,,,,
0,5.2455613260718525,2.2819820800285155,0.7148534846061771,0.3475990430102861,470.0011097101001,99.59990785290374,84.45793315438351,foc,y,s,distr,e,s,3092.65,564.46,4010.89,767.06,91.94377046182436,11.22180194,,,,,,,,,
0,5.501246069579716,3.4847570847167137,0.5319807860469881,0.3489783733651476,436.3494790395949,75.47060425966774,70.23899874820583,foc,y,s,distr,e,s,3092.65,564.46,4010.89,767.06,41.69383697957636,11.22179293,,,,,,,,,
0,7.419415264783559,2.987868031415974,0.6028683871755249,0.3519206485211839,411.90847933495576,93.83611054376453,39.33784552102148,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,42.8114053808894,11.15692158,,,,,,,,,
0,6.214410120037473,2.577980365964235,0.609428192149834,0.13022490865066436,539.3056627639371,63.97936083516065,61.32930919104992,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,81.37588657851175,11.15689104,,,,,,,,,
0,5.73278090858536,3.834416499924464,0.6555312648233065,0.22044606413709184,467.3081995712349,46.2537337324968,86.61338296933991,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,56.5607628710913,11.15689104,,,,,,,,,
0,7.421272090278538,2.1331772091002534,0.7903027474855451,0.15925467120822218,633.0309703688623,85.51578704121522,91.50054206574234,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,34.29924310064978,11.15689104,,,,,,,,,
0,6.522858500261896,3.0012137215994197,0.5222624427826351,0.35902916003840113,435.8510324964075,69.43597445865001,52.52839381436168,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,83.50549147923599,11.47098319,,,,,,,,,
0,7.013259611637771,2.462291523641567,0.7457966618584035,0.11636519387230794,401.614035218287,36.09417908210882,93.38882827627415,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,86.31719670031191,11.47096181,,,,,,,,,
0,5.359722246021886,3.4162307907031657,0.53019834108481,0.18156055104992788,364.27436211242315,88.90315108216384,95.34091122829574,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,93.55957870233645,11.47096181,,,,,,,,,
0,6.511761642176209,3.838080006208286,0.7339713308613901,0.28924814327121606,282.4623782501387,92.91431564469605,92.42178304099232,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,50.03808144896715,11.47096181,,,,,,,,,
0,5.532147523884514,3.97753671769754,0.7099043821441422,0.2903420372957992,440.91109483827256,53.65328204761555,40.16174866578666,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,55.05409521686575,11.83098282,,,,,,,,,
0,6.84100440642198,4.456561399101567,0.680042245296336,0.23436027600033157,389.6860236735325,49.096136019709036,49.493039759946946,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,51.50910239188457,11.8309645,,,,,,,,,
0,7.076899896085418,2.0655052877358524,0.5127189155334357,0.18687153704243475,250.35267815162422,91.4049684579989,65.59692969836962,distr,e,u,distr,e,h,365.17,177.35,3108.03,421.63,85.44236756438514,11.80522617,,,,,,,,,
0,5.92669585213639,4.255238118793028,0.6010418547956178,0.12808663488160774,682.3940416556077,66.08555849173123,87.80299695220896,distr,e,u,distr,e,h,317.52,158.49,3108.03,421.63,97.9790411964688,11.75628741,,,,,,,,,
0,6.671180213715503,2.551914514940976,0.5341392892025558,0.23948575393418686,433.08377677026897,63.406156395757485,74.47017597565431,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,56.875921691645146,11.8309645,,,,,,,,,
0,6.4694403657271735,4.033297380313469,0.6982148952879904,0.3949579709154474,596.0494440832532,89.30385312389205,54.691111869145644,distr,e,u,distr,e,h,1125.36,176.85,3108.03,421.63,66.78082991501884,11.80522631,,,,,,,,,
0,6.780149363159227,2.0195864719317442,0.5038213751354459,0.21086893456829867,687.7673226119384,82.45666424959956,92.26633728055597,distr,e,u,distr,e,h,365.83,177.38,3108.03,421.63,99.70694664702775,11.78094462,,,,,,,,,
0,5.905012801353473,2.127305660684768,0.7353352568379923,0.3187983836100349,453.72195684001997,31.205820818831018,87.17624400299721,distr,e,u,distr,e,h,318.71,157.47,3108.03,421.63,45.07134106966728,11.75629253,,,,,,,,,
0,5.295089044606783,3.81241193290296,0.6728875567708062,0.2559493032452209,408.0988672431904,70.46651616827337,92.7608546650151,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,67.85585256958534,11.8309645,,,,,,,,,
0,6.847583970859787,3.0567890508732245,0.5133870534297544,0.1353594001648568,522.4815417193254,84.80921266576854,93.14109485308526,distr,e,u,distr,e,h,1153.18,179.67,3108.03,421.63,56.07650859498719,11.80522533,,,,,,,,,
4,6.992612694016425,3.3412071283489904,0.7705042020761306,0.3560321708119295,594.8403829218091,53.12857026413029,72.17660088041897,distr,e,u,distr,e,h,739.25,188.2,2768.95,203.17,57.04947320150717,11.75626084,,,,,,,,,
0,7.065888292340364,2.0465441451638133,0.7580608707329722,0.32139412128496153,638.5743806778498,83.02075297472771,90.58148004237793,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,80.94169902849308,11.42254907,,,,,,,,,
0,7.483616381009126,2.351811037171395,0.5321893673279798,0.3940992287574103,632.1971235838673,93.28620196130905,55.700176164629546,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,76.46107248345436,11.4225277,,,,,,,,,
0,5.191096153037264,2.4799588905536365,0.5573589780314866,0.35291559698304287,443.6962630406274,43.82591446436372,88.5717513191199,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,66.7367827648538,11.4225277,,,,,,,,,
0,7.0039585437786265,3.6304181668627926,0.7733575273897966,0.13197445486039333,472.0025934900465,94.79155060948605,33.90681143336417,distr,y,u,distr,e,h,272.51,136.17,2652.23,681.42,57.11401316318505,11.35922609,,,,,,,,,
0,6.252696663176593,4.0930454002669965,0.7428760753590025,0.20071665798055538,445.5925806267501,47.31646438127764,83.6564873946127,distr,y,u,distr,e,h,833.55,205.47,2652.23,681.42,73.26362167147752,11.4225277,,,,,,,,,
0,5.948757713252008,4.029058638589843,0.7374426035604567,0.14634672790676984,319.7410012887254,84.77271557517622,50.566683063658026,distr,y,u,distr,e,h,272.51,136.17,2652.23,681.42,96.61832592321251,11.3906929,,,,,,,,,
0,6.479593019202836,2.4081794197932136,0.7825998233001674,0.38602072939449084,283.4985559533328,93.98609155569018,90.00262797813012,distr,y,u,distr,e,h,272.48,136.23,2652.23,681.42,68.23163496195815,11.35924282,,,,,,,,,
0,5.154249860985585,3.8675674173405463,0.7996410491757913,0.3783074065740446,402.5938235016988,98.288274809227,46.15330662208594,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,93.96837117634111,11.40080846,,,,,,,,,
0,6.504976315175988,2.077519714237562,0.656430872037719,0.17528583913511325,459.014977265878,87.70735582666033,78.91400926922631,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,96.72197668509779,11.40078403,,,,,,,,,
0,5.341762187369191,3.1368769750005003,0.5439429761254158,0.3842015213543287,378.82043249921935,44.01284026337277,61.12282165826669,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,52.850696570350124,11.36650142,,,,,,,,,
0,5.802106994206922,4.015492848973382,0.719820817621082,0.25211671136647973,550.0656717385518,87.84000020263798,81.77006928393439,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,65.85997078901184,11.33327319,,,,,,,,,
0,5.972646728234384,3.158161029321258,0.7467096702406286,0.18582482838571987,652.8513964037254,74.90923561836033,38.68167236132884,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,92.20826904023443,11.40078403,,,,,,,,,
0,6.755164226761101,3.745160520304875,0.617205047183956,0.261365548892737,478.08327135600496,37.873365737806424,63.7196526014181,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,99.8936612135894,11.36650278,,,,,,,,,
0,5.65285128021853,4.146556872774739,0.6238239653189672,0.3062094884618706,496.04760603268863,82.75720176247918,96.90145525306313,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,70.36509438404465,11.3332773,,,,,,,,,
0,6.866624304572935,4.239115324366395,0.6946082249966752,0.33653426770374506,466.75207190853666,94.21395783889544,59.4759921206044,foc,y,u,foc,e,s,1972.4,260.47,1597.98,306.47,42.00748588117396,11.40078403,,,,,,,,,
0,5.568040950629338,2.822724091834014,0.7080439513360886,0.26809818395522145,449.9314705417172,31.093451508913294,82.92586912384192,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,49.81255842892932,11.36650144,,,,,,,,,
0,7.487504363856331,2.290071854982837,0.5687152584822291,0.3939333404060996,572.8748313839856,91.54052150891164,81.10389585057085,foc,y,u,foc,e,s,339.56,166.71,1597.98,306.47,86.42248714929374,11.33327926,,,,,,,,,
0,6.209234775603586,4.09992374879074,0.7185084656904163,0.33483236030113717,650.3359181651202,75.95155926186521,88.95199011221655,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,55.62958190532932,11.57685844,,,,,,,,,
0,7.319025061214345,3.3712379464203632,0.6791948369063439,0.22326669153485043,650.6026108526287,78.30890492386351,81.17890223781058,distr,e,s,distr,y,s,3013.23,370.06,4338.47,298.47,43.49060503642026,11.57682179,,,,,,,,,
0,7.224268333975014,2.4845237142016297,0.6700250303513962,0.12440965810499985,555.1321833299423,92.73542927449273,89.46283892886672,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,56.45545058565193,11.80192087,,,,,,,,,
0,5.094740409744901,3.647727613590293,0.5486721285159547,0.3154846226855914,378.65426517098297,66.85117527666279,56.3292794761556,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,72.47635271289542,11.80190255,,,,,,,,,
0,6.456578359672263,3.659105992954049,0.5574892229108452,0.3812704784914651,582.5432563946788,94.22026940258705,90.27941146027774,distr,y,u,free,y,h,3519.63,167.08,2412.61,597.02,52.691080309622194,11.77433567,,,,,,,,,
0,5.035152720801306,2.1456045320783743,0.5244763401732594,0.32000295872395845,687.4539838026155,67.79472404356423,86.34422785728586,distr,y,u,free,y,h,2152.64,163.55,2412.61,597.02,98.35858611651946,11.74705359,,,,,,,,,
0,5.413269452531988,2.021652609132254,0.6319810063423252,0.10103244918345147,447.9538675966728,50.74837439987455,64.19139690697429,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,51.46493783134698,11.80190255,,,,,,,,,
0,5.641158910879207,3.989433429362376,0.7199554504250801,0.19742439369464482,465.65425432535375,65.42145479979618,45.14232970927382,distr,y,u,free,y,h,3225.64,164.78,2412.61,597.02,36.466885647196705,11.77432966,,,,,,,,,
0,5.189186473338549,2.563380024723132,0.6337704171657631,0.36865567276622857,363.68836038294387,36.87897139834198,59.81558287015571,distr,y,u,free,y,h,2119.64,163.77,2412.61,597.02,35.03229571679789,11.74705063,,,,,,,,,
0,5.7234235553577975,3.7855204885755516,0.6065142809874381,0.34179523612479956,602.5792371433299,57.623846536697926,89.98126462481831,distr,y,u,free,y,h,4377.5,337.95,2412.61,597.02,94.15573901497207,11.80190255,,,,,,,,,
0,6.21145634007918,3.7969561246795385,0.628474883881762,0.23436375813048918,381.87217384673465,56.53857960221579,77.91737419811119,distr,y,u,free,y,h,3559.63,167.4,2412.61,597.02,52.84961597814578,11.77432966,,,,,,,,,
0,5.663941862871662,2.2833295171654733,0.6925044221747382,0.36740150735079447,505.2505297243699,90.92483855655115,98.06705066888722,distr,y,u,free,y,h,1561.64,163.51,2412.61,597.02,66.13247953709536,11.74703686,,,,,,,,,
2,6.398956685342663,3.090065443590761,0.6920918194075417,0.14753461585740996,437.1567627835568,64.76266799000346,96.71175430426577,distr,e,s,distr,e,u,278.17,163.22,2583.21,192.59,83.65063647442142,11.61137592,,,,,,,,,
2,6.953120751309362,4.452510845808397,0.7225229190297062,0.12481672640157987,625.0320769014251,88.53445308588599,86.02375470757201,distr,e,s,distr,e,u,278.17,163.22,2583.21,192.59,94.97585333658155,11.56638934,,,,,,,,,
2,6.296642557431097,4.14076478496518,0.6458145442184309,0.2110497623295815,671.9747532340743,65.0198814059176,97.61325659429515,distr,e,s,distr,e,u,106.39,414.63,2264.53,280.39,39.0211418858579,11.56638141,,,,,,,,,
0,6.76937309005223,2.088131561851145,0.5791509272535565,0.35552917332115297,488.2632205919903,35.19144039837454,42.251308034083365,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,61.24437041926302,11.34367308,,,,,,,,,
0,5.887116735526969,3.3951451926833327,0.7961938281573921,0.14672190115691297,370.95604945495074,56.63744968176858,88.52987700197181,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,44.74483308610604,11.34362422,,,,,,,,,
4,6.890727109517405,2.4999915798469523,0.6342932718221266,0.1615920519948826,602.7928849106377,79.41264425371934,30.676061241028833,foc,e,u,distr,e,h,313.23,326.62,2871.27,197.78,58.82333027452804,11.27493409,,,,,,,,,
4,5.879953959766879,4.1263764162298635,0.7981509065342742,0.3620437759968217,336.1973102086553,84.01352893778574,50.78780305619354,foc,e,u,distr,e,h,1252.41,250.26,2871.27,197.78,41.76262396382696,11.20856992,,,,,,,,,
0,5.895142728534109,3.364439820588457,0.7936910000977082,0.1986989334270671,491.63300928113335,56.68141280295916,78.0129722496525,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,76.3025953305956,11.34362422,,,,,,,,,
4,5.02097912130808,4.388638475787175,0.5267529483469137,0.39770804103721225,254.92807447606063,95.86625287054584,55.572519045942684,foc,e,u,distr,e,h,1261.03,308.2,2902.54,199.82,39.58039944696837,11.20857187,,,,,,,,,
0,6.5332851356236015,3.6280437686594977,0.6040144418270034,0.1602415792935755,373.78994011142146,32.243384106914036,49.82033991029195,foc,e,u,distr,e,h,169.43,713.47,3733.34,215.79,56.214337835583294,11.34362422,,,,,,,,,
1,6.438494778636536,3.5177135258080394,0.5238209231793525,0.2354748135453019,418.67202916107146,97.71973829824937,54.666932519118575,foc,e,u,distr,e,h,122.33,376.75,2026.39,188.31,80.28716920886096,11.27493241,,,,,,,,,
1,5.0964592425765085,2.4327569548761874,0.5604009944318334,0.19837851555549957,276.80701022972613,45.29161322809254,60.986700460577694,foc,e,u,distr,e,h,122.33,376.75,2026.39,188.31,89.17595361776782,11.20858266,,,,,,,,,
