PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
1,5.05861873307556,3.795804875048432,0.6396422608319732,0.3725394980397455,134,92.53862268728692,43.24364650632441,distr,e/h,free,e/u,"579.94, 193.98","1310.66, 190.93",87.19051052506312,11.2203973,0.0,0.0981446,0.4386+-0.0098,0.7573+-0.0127
1,5.00964066151309,3.928199519656817,0.6247200894043747,0.3977482276911058,269,93.69261627086668,74.1680842995268,distr,e/h,free,e/u,"761.49, 187.50","1500.49, 362.55",86.85860632242964,11.26011115,0.375518,0.475494,0.4386+-0.0098,0.5370+-0.0000
0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,469,31.880773194033047,30.006044733193797,distr,y/u,distr,e/h,"3077.84, 434.87","3537.83, 710.51",70.08849892874973,12.17369301,0.0,0.0981446,0.9107+-0.0094,0.0000+-0.0000
0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468,31.880773194033047,30.006044733193797,distr,y/u,distr,e/h,"3077.84, 434.87","3537.83, 710.51",70.08849892874973,12.17365942,0.0,0.0981446,0.9765+-0.0181,0.0000+-0.0000
0,5.176666485914244,2.0278395522523747,0.7046672042934716,0.3733636718467573,156,96.38745296951718,30.03563754254173,distr,y/u,distr,e/h,"266.10, 133.03","3537.83, 710.51",99.375939476269,12.08047081,0.0,0.0981446,0.1296+-0.1296,0.0218+-0.0100
0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468,31.880773194033047,30.006044733193797,distr,y/u,distr,e/h,"3077.84, 434.87","3537.83, 710.51",70.08849892874973,12.17365942,0.0,0.0981446,0.9189+-0.0374,0.0000+-0.0000
0,5.047273001311624,2.501227955163116,0.59140521295275,0.3785613727851583,312,54.986189245720674,30.07045255441513,distr,y/u,distr,e/h,"307.02, 136.11","3537.83, 710.51",38.179674317115925,12.12664269,0.0,0.0981446,0.1648+-0.1648,0.0080+-0.0001
0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468,31.880773194033047,30.006044733193797,distr,y/u,distr,e/h,"3077.84, 434.87","3537.83, 710.51",70.08849892874973,12.17365942,0.0,0.0981446,0.8615+-0.0069,0.0000+-0.0000
0,5.000048513015663,2.559066766044372,0.5597874816648789,0.3895611852489791,312,98.52638109621158,32.173561915432444,distr,y/u,distr,e/h,"309.89, 136.34","3537.83, 710.51",37.42505295579197,12.12664269,0.0,0.0981446,0.1007+-0.1007,0.0111+-0.0056
0,5.01581866505483,3.335064992839004,0.5860356569677373,0.3917703485668455,156,78.04875848683922,32.00207178953386,distr,y/u,distr,e/h,"302.06, 149.91","3537.83, 710.51",42.82684537406264,12.0804672,0.0,0.0981446,0.2404+-0.0000,0.0129+-0.0014
0,5.043311714265502,4.366139428438477,0.7043204954777132,0.3948175873454203,258,63.24386849898983,33.43465083132103,distr,e/u,foc,e/h,"387.72, 259.61","2926.68, 408.94",30.718840295418097,12.39722587,0.0,0.0981446,0.0338+-0.0338,0.0466+-0.0026
0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257,65.98851799053563,30.04377882644836,distr,e/u,foc,e/h,"387.72, 259.61","2926.68, 408.94",35.12610125912243,12.39720755,0.0,0.0981446,0.4752+-0.2310,0.0389+-0.0021
4,7.477172430473236,2.082909239044536,0.7699376914092645,0.3977057684253506,85,93.2055478520438,30.31278568687255,distr,e/u,foc,e/h,"752.38, 229.39","2836.39, 202.31",79.25396032437679,12.34536229,0.24021,0.340178,0.7832+-0.1221,
0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257,65.98851799053563,30.04377882644836,distr,e/u,foc,e/h,"387.72, 259.61","2926.68, 408.94",35.12610125912243,12.39720755,0.0,0.0981446,0.5281+-0.0247,0.0426+-0.0024
4,5.0296718701296905,2.168804837643665,0.7796380026020374,0.374382706675726,85,81.31785620326747,75.77605626652317,distr,e/u,foc,e/h,"1241.96, 193.82","2881.39, 201.67",82.53620672545216,12.34535941,0.260921,0.360877,0.6610+-0.0011,
0,5.041470953135551,3.313660105365455,0.7245445336095927,0.3891207344533812,257,65.98851799053563,30.04377882644836,distr,e/u,foc,e/h,"387.72, 259.61","2926.68, 408.94",35.12610125912243,12.39720755,0.0,0.0981446,0.4388+-0.4388,0.0461+-0.0062
4,7.478869936026547,2.18147440942076,0.7075542558575927,0.3951405735152766,85,98.22780554483276,30.19964305433116,distr,e/u,foc,e/h,"500.00, 200.00","2870.51, 201.68",62.46811919743611,12.34537326,0.179362,0.279345,0.8287+-0.1452,
2,7.075480751887121,4.032878583981564,0.645233342691652,0.3873319079888838,94,93.8836526628776,94.8464601633139,free,e/s,distr,y/u,"367.35, 171.60","1637.01, 178.96",87.44600195656687,11.37072888,0.224629,0.324491,0.2970+-0.0964,0.2410+-0.0109
2,5.015189974872432,3.95762594431756,0.6451862106515353,0.385356385143367,94,82.6299378427003,90.35328893281952,free,e/s,distr,y/u,"401.35, 199.96","1831.94, 174.66",89.1954074276964,11.3707394,0.102059,0.202013,0.4003+-0.0068,0.1241+-0.0066
0,6.559030021368977,3.888346485512451,0.7797872533647145,0.2860231007516127,661,32.66616357365974,60.54128979925392,distr,e/s,distr,e/s,"3648.55, 292.68","2405.18, 406.77",78.4453633045039,12.2023861,0.50628,0.606219,0.3710+-0.0232,0.0600+-0.0304
0,6.559030021368977,3.888346485512451,0.7797872533647145,0.2860231007516127,661,32.66616357365974,60.54128979925392,distr,e/s,distr,e/s,"3648.55, 292.68","2405.18, 406.77",78.4453633045039,12.2023861,0.457448,0.557367,0.5733+-0.0373,0.0578+-0.0144
0,5.001643873382669,3.986201860368049,0.7968584821438721,0.3732126555594941,436,53.1522366560459,37.90185598282208,distr,y/u,distr,e/h,"3599.64, 770.47","4445.72, 743.68",79.63297266269542,12.10548653,0.0,0.0981446,0.8532+-0.0109,0.0121+-0.0004
0,5.00406520967667,2.2861124318935357,0.7784596796790122,0.3355893220259735,435,31.821868281130055,30.262846218617465,distr,y/u,distr,e/h,"3599.64, 770.47","4445.72, 743.68",62.78175207382324,12.105456,0.0,0.0981446,0.8685+-0.0243,0.0000+-0.0000
0,5.036224851660142,2.088865163015206,0.7984876830748349,0.3740695667220688,290,56.164354664050734,30.236181515023908,distr,y/u,distr,e/h,"1671.40, 165.13","4445.72, 743.68",82.30515950924548,12.06146909,0.0,0.0981446,0.9222+-0.0115,0.0060+-0.0060
0,5.00406520967667,2.2861124318935357,0.7784596796790122,0.3355893220259735,435,31.821868281130055,30.262846218617465,distr,y/u,distr,e/h,"3599.64, 770.47","4445.72, 743.68",62.78175207382324,12.105456,0.0,0.0981446,0.8806+-0.0094,0.0000+-0.0000
1,5.167402847835328,3.844881841773309,0.7871999340152425,0.3871695784975611,145,38.51225123510724,30.204096942455305,distr,y/u,distr,e/h,"659.56, 191.21","3070.74, 533.09",49.14241235837871,12.01883739,0.0,0.0981446,0.0132+-0.0132,0.0696+-0.0696
0,5.00406520967667,2.2861124318935357,0.7784596796790122,0.3355893220259735,435,31.821868281130055,30.262846218617465,distr,y/u,distr,e/h,"3599.64, 770.47","4445.72, 743.68",62.78175207382324,12.105456,0.0,0.0981446,0.8756+-0.0104,0.0000+-0.0000
0,7.233449901937336,2.1682316330300093,0.7853210991410132,0.3861855794011369,290,99.90638859176286,45.06020062185309,distr,y/u,distr,e/h,"1438.45, 168.03","4445.72, 743.68",44.2408965853253,12.06147359,0.0,0.0981446,0.9489+-0.0245,0.0082+-0.0082
0,5.009956693394915,3.285444041636601,0.5471920995418054,0.3659606857563179,695,57.64784371598376,37.70588230632882,distr,y/u,free,e/u,"2011.81, 315.73","2292.61, 482.03",51.81426089639133,11.45025736,0.0885171,0.188298,0.7959+-0.1375,0.4624+-0.4624
0,5.12441989576504,2.142344478188667,0.7787034583880837,0.3920400552528186,694,57.83293867683817,39.8081461410272,distr,y/u,free,e/u,"2011.81, 315.73","2292.61, 482.03",79.4070850769772,11.45020851,0.0941248,0.194069,0.7789+-0.2071,0.3250+-0.3250
0,5.048432395244995,4.447715537636761,0.7923273897855614,0.3954102385300918,232,60.62660020777398,35.12404446668107,distr,y/u,free,e/u,"314.92, 157.46","2292.61, 482.03",35.55281669437788,11.31400422,0.0,0.0981446,0.3150+-0.1757,0.9222+-0.0000
0,5.0460401454099415,2.3914919173842915,0.7917687273540579,0.3792436378715496,1,64.48131763996456,32.85356040598536,distr,y/u,free,e/u,"314.92, 157.46","2292.61, 482.03",30.34569830799536,11.24994104,0.0,0.0981446,0.5127+-0.1193,0.9299+-0.0000
0,5.12441989576504,2.142344478188667,0.7787034583880837,0.3920400552528186,694,57.83293867683817,39.8081461410272,distr,y/u,free,e/u,"2011.81, 315.73","2292.61, 482.03",79.4070850769772,11.45020851,0.136102,0.236078,0.7668+-0.2275,0.4583+-0.4583
0,5.002849244575306,2.098872460187843,0.7947498518777565,0.3579446773270758,463,59.25124084963845,30.41334736590293,distr,y/u,free,e/u,"314.92, 157.45","2292.61, 482.03",38.559179325289165,11.38093956,0.421586,0.521483,0.4202+-0.1831,0.9620+-0.0007
0,5.000124297958255,2.2374023590539114,0.7986420939725217,0.3710072467747945,1,58.97045033135845,30.428209191666237,distr,y/u,free,e/u,"314.92, 157.46","2292.61, 482.03",44.60780708433647,11.24995631,0.0,0.0981446,0.1730+-0.1730,0.9626+-0.0000
0,5.12441989576504,2.142344478188667,0.7787034583880837,0.3920400552528186,694,57.83293867683817,39.8081461410272,distr,y/u,free,e/u,"2011.81, 315.73","2292.61, 482.03",79.4070850769772,11.45020851,0.133629,0.233493,0.7951+-0.1828,0.2987+-0.2987
0,6.834068282503467,2.416279336948812,0.7809778158335031,0.3676678759415365,463,44.64120734567649,30.118654767061408,distr,y/u,free,e/u,"315.15, 157.00","2292.61, 482.03",35.89482609290542,11.38091224,0.254991,0.354859,0.3416+-0.3169,0.9592+-0.0007
0,5.013385492026295,2.410699336486841,0.7846718279212225,0.3890685466421958,232,57.62134001956768,33.21390231209632,distr,y/u,free,e/u,"314.92, 157.46","2292.61, 482.03",33.34777126339773,11.31399812,0.0,0.0981446,0.4631+-0.2039,0.9401+-0.0010
0,5.0460401454099415,2.3914919173842915,0.7917687273540579,0.3792436378715496,1,64.48131763996456,32.85356040598536,distr,y/u,free,e/u,"314.92, 157.46","2292.61, 482.03",30.34569830799536,11.24992863,0.0,0.0981446,0.1202+-0.1202,0.9311+-0.0012
0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.3899570726540211,420,58.36581265296044,38.094642513987154,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",38.19039534121431,11.4886091,0.0,0.0981446,0.8877+-0.0428,0.0000+-0.0000
0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.3899570726540211,419,58.36581265296044,38.094642513987154,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",38.19039534121431,11.48857856,0.0,0.0981446,0.8877+-0.0877,0.0000+-0.0000
1,5.178164215909988,2.112506497934922,0.7853313863503673,0.1326426634628156,279,56.94484826677761,32.41912856483484,distr,y/u,foc,y/s,"352.49, 184.13","1003.85, 774.62",39.23508487211412,11.44581376,0.0651433,0.16499,0.8051+-0.0736,0.1595+-0.0420
1,5.121703239644232,2.0287487807206945,0.7849341509374217,0.1980897824993979,139,95.67446420602222,30.24078828480097,distr,y/u,foc,y/s,"352.49, 184.13","1003.85, 774.62",37.37840854942516,11.40491788,0.0,0.0981446,0.0594+-0.0016,0.3661+-0.3173
0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.3899570726540211,419,58.36581265296044,38.094642513987154,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",38.19039534121431,11.48857856,0.0,0.0981446,0.8434+-0.1344,0.0000+-0.0000
1,5.165986446530502,2.0313437835318884,0.7933975460793615,0.3799168241849244,279,60.30273999585681,30.259900759077517,distr,y/u,foc,y/s,"188.14, 181.53","1003.85, 774.62",54.548621669757146,11.44581712,0.250988,0.350782,0.3162+-0.3162,0.4505+-0.0275
1,5.007858550357399,2.2630057730901574,0.7839304970077435,0.3776584611438204,139,64.53652476676373,30.29695181099409,distr,y/u,foc,y/s,"351.05, 183.39","1003.85, 774.62",41.49957357665036,11.40493944,0.0,0.0981446,0.4193+-0.4193,0.3499+-0.1894
0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.3899570726540211,419,58.36581265296044,38.094642513987154,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",38.19039534121431,11.48857856,0.0,0.0981446,0.9458+-0.0122,0.0000+-0.0000
0,5.0606521258085095,2.1741937858530243,0.7904805205238014,0.3722525596642709,279,53.62186784973936,41.67261596776633,distr,y/u,foc,y/s,"353.96, 179.72","1003.85, 774.62",32.068251934951725,11.44580982,0.0,0.0981446,0.5155+-0.0122,0.2441+-0.0100
0,5.148336219952603,2.0793184089265018,0.7912538563227329,0.3787759118517292,139,59.084273926387006,33.47826351524994,distr,y/u,foc,y/s,"354.90, 177.76","1003.85, 774.62",35.2395999126587,11.40492475,0.0,0.0981446,0.0906+-0.0906,0.1118+-0.0121
0,5.012634592406374,2.1373670208138464,0.7993161551317536,0.3881681494514283,211,40.81681629194215,93.6636662872045,foc,y/s,distr,e/s,"3092.65, 564.46","4010.89, 767.06",70.46641238617266,11.22180194,0.0,0.0981446,0.1357+-0.0684,0.0969+-0.0293
0,6.300906596802615,3.773552696120917,0.5543879387436416,0.3889979347654076,211,37.18967365735715,65.14364831055808,foc,y/s,distr,e/s,"3092.65, 564.46","4010.89, 767.06",80.53078681056975,11.22179293,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,5.03328498657535,2.0278480084395465,0.786271858432505,0.394873971340436,432,57.088511063802834,41.8019046864238,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",79.53158430187369,11.15692158,0.0,0.0981446,0.8079+-0.0000,0.0000+-0.0000
0,5.031031969282339,2.124815005161131,0.7953462095658872,0.2625438045643312,431,99.08889892723894,46.854104745190654,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",75.97512373578957,11.15689104,0.0,0.0981446,0.7796+-0.0028,0.0704+-0.0704
0,5.031031969282339,2.124815005161131,0.7953462095658872,0.2625438045643312,431,99.08889892723894,46.854104745190654,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",75.97512373578957,11.15689104,0.0,0.0981446,0.8856+-0.1087,0.0706+-0.0706
0,5.031031969282339,2.124815005161131,0.7953462095658872,0.2625438045643312,431,99.08889892723894,46.854104745190654,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",75.97512373578957,11.15689104,0.0,0.0981446,0.9943+-0.0001,0.1219+-0.0249
0,5.166108400782362,2.145337399472538,0.7910192965539898,0.3723661682192105,291,59.45167343156891,32.58961351965375,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",36.77535343495819,11.47098319,0.0,0.0981446,0.6114+-0.1585,0.0259+-0.0050
0,5.017527238135528,2.045672242873114,0.7959706454249661,0.3892461233607597,290,60.428240629203714,33.46895211163338,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",34.98422556529018,11.47096181,0.0,0.0981446,0.4891+-0.1270,0.0297+-0.0029
0,5.017527238135528,2.045672242873114,0.7959706454249661,0.3892461233607597,290,60.428240629203714,33.46895211163338,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",34.98422556529018,11.47096181,0.0,0.0981446,0.6561+-0.0977,0.0199+-0.0038
0,5.017527238135528,2.045672242873114,0.7959706454249661,0.3892461233607597,290,60.428240629203714,33.46895211163338,distr,y/u,free,e/h,"139.62, 401.64","1959.25, 253.99",34.98422556529018,11.47096181,0.0,0.0981446,0.6694+-0.0065,0.0269+-0.0008
0,5.284862798337382,4.471875930314641,0.7927926496103859,0.3920593447878244,251,56.18806063208071,32.672717799161425,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",82.23983429253902,11.83098282,0.0,0.0981446,0.8408+-0.0006,0.0321+-0.0038
0,5.03138920425007,3.65178936651013,0.7976141765675911,0.389646253610383,250,99.5948244084004,30.47237910466485,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",80.35072384181193,11.8309645,0.0,0.0981446,0.9396+-0.0466,0.0233+-0.0233
0,5.010641382933595,2.059637375375587,0.7844103047579867,0.3964983610818546,167,58.69148919015164,30.37449589194853,distr,e/u,distr,e/h,"365.17, 177.35","3108.03, 421.63",30.99945689320597,11.80522617,0.0,0.0981446,0.0000+-0.0000,0.0168+-0.0065
0,5.010562877784434,3.966125978237456,0.793084191881765,0.3743575666731691,1,50.33139056093552,30.197769324477783,distr,e/u,distr,e/h,"317.52, 158.49","3108.03, 421.63",34.887273854163084,11.75628741,0.0,0.0981446,0.3235+-0.3235,0.0282+-0.0039
0,5.03138920425007,3.65178936651013,0.7976141765675911,0.389646253610383,250,99.5948244084004,30.47237910466485,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",80.35072384181193,11.8309645,0.0,0.0981446,0.8003+-0.0947,0.0179+-0.0131
0,5.008477845765682,4.230771028736406,0.7381083708353059,0.1557125521863486,167,59.549973698568174,30.36531547561935,distr,e/u,distr,e/h,"1125.36, 176.85","3108.03, 421.63",39.11376449709352,11.80522631,0.0,0.0981446,0.9446+-0.0178,0.0000+-0.0000
0,5.034022004460863,2.81434802004997,0.7850693720874136,0.375442094179686,84,58.16610630063893,30.297422942485717,distr,e/u,distr,e/h,"365.83, 177.38","3108.03, 421.63",43.898653548929374,11.78094462,0.0,0.0981446,0.0000+-0.0000,0.0263+-0.0022
0,5.002744677362209,4.014582948071751,0.7985439423184795,0.3915658820604927,1,99.48039397398152,30.07105407524681,distr,e/u,distr,e/h,"318.71, 157.47","3108.03, 421.63",39.82169503248728,11.75629253,0.0,0.0981446,0.0000+-0.0000,0.0170+-0.0028
0,5.03138920425007,3.65178936651013,0.7976141765675911,0.389646253610383,250,99.5948244084004,30.47237910466485,distr,e/u,distr,e/h,"3052.09, 573.87","3108.03, 421.63",80.35072384181193,11.8309645,0.0,0.0981446,0.8016+-0.1578,0.0233+-0.0233
0,5.006224640164658,3.933238067889329,0.7949396038443209,0.3731306962106951,167,40.00969109979867,44.837413372465065,distr,e/u,distr,e/h,"1153.18, 179.67","3108.03, 421.63",84.91357258309377,11.80522533,0.0,0.0981446,0.5906+-0.1255,0.0067+-0.0067
4,5.000119311763276,4.158547643111616,0.7890344913308066,0.1196909906381862,1,99.96158107293591,36.09774750691131,distr,e/u,distr,e/h,"739.25, 188.20","2768.95, 203.17",92.996147851866,11.75626084,0.0,0.0981446,0.6274+-0.0463,
0,5.002477780065027,2.1946919815923773,0.5858927588472462,0.398429228045661,316,50.192840939526114,30.41562797022777,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",85.07565675874004,11.42254907,0.0,0.0981446,0.4728+-0.4005,0.0150+-0.0150
0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315,32.14802629811498,35.18815769195546,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",38.339962720262015,11.4225277,0.0,0.0981446,0.4439+-0.4439,0.0000+-0.0000
0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315,32.14802629811498,35.18815769195546,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",38.339962720262015,11.4225277,0.0,0.0981446,0.6392+-0.3265,0.0000+-0.0000
0,5.001071662723754,2.384378372103819,0.7961087692747317,0.396733846993606,105,60.0736011537905,30.15764993377293,distr,y/u,distr,e/h,"272.51, 136.17","2652.23, 681.42",88.70144938135144,11.35922609,0.0,0.0981446,0.3454+-0.0327,0.0380+-0.0017
0,6.363823684874491,2.037123494437891,0.7839131013594821,0.3884243520677432,315,32.14802629811498,35.18815769195546,distr,y/u,distr,e/h,"833.55, 205.47","2652.23, 681.42",38.339962720262015,11.4225277,0.0,0.0981446,0.8959+-0.0323,0.0000+-0.0000
0,5.035938515507396,2.4252872125903586,0.7982204164475052,0.3727984824691617,210,57.6875736815212,31.30349005141321,distr,y/u,distr,e/h,"272.51, 136.17","2652.23, 681.42",69.39758231520001,11.3906929,0.0,0.0981446,0.0000+-0.0000,0.0216+-0.0216
0,5.034730215115993,2.036527003982231,0.7839378459183307,0.381248222061583,105,45.46109089792233,32.04499216732885,distr,y/u,distr,e/h,"272.48, 136.23","2652.23, 681.42",84.88054382393776,11.35924282,0.0,0.0981446,0.2256+-0.2256,0.0183+-0.0041
0,7.466525228501551,2.0219232990765965,0.7874054134366997,0.3721849454536948,337,60.71414291514958,48.48883884116418,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",50.45038912510382,11.40080846,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336,98.8180310004875,30.152069697130287,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",71.0082082715074,11.40078403,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.397087131251274,2.0951403199070837,0.7974696652421761,0.3870071864833321,224,59.33132453392042,38.347494251832295,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",97.86264429023636,11.36650142,0.717053,0.81688,0.7961+-0.1460,0.2496+-0.0131
0,5.125169855498577,2.3078530821956,0.7875482900034764,0.3948078627963448,112,65.46033114712498,33.3015073933467,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",72.21146665490876,11.33327319,0.0,0.0981446,0.8447+-0.0019,0.2805+-0.0252
0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336,98.8180310004875,30.152069697130287,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",71.0082082715074,11.40078403,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.397087131251274,2.0951403199070837,0.7974696652421761,0.3870071864833321,224,59.33132453392042,38.347494251832295,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",97.86264429023636,11.36650278,0.673247,0.773198,0.7870+-0.1458,0.2571+-0.0093
0,5.125169855498577,2.3078530821956,0.7875482900034764,0.3948078627963448,112,65.46033114712498,33.3015073933467,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",72.21146665490876,11.3332773,0.0,0.0981446,0.8820+-0.0015,0.2862+-0.0089
0,6.805848549319743,2.3331769554977098,0.5424872838243897,0.3829361875653854,336,98.8180310004875,30.152069697130287,foc,y/u,foc,e/s,"1972.40, 260.47","1597.98, 306.47",71.0082082715074,11.40078403,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.397087131251274,2.0951403199070837,0.7974696652421761,0.3870071864833321,224,59.33132453392042,38.347494251832295,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",97.86264429023636,11.36650144,0.706626,0.806551,0.9336+-0.0025,0.4424+-0.2059
0,5.125169855498577,2.3078530821956,0.7875482900034764,0.3948078627963448,112,65.46033114712498,33.3015073933467,foc,y/u,foc,e/s,"339.56, 166.71","1597.98, 306.47",72.21146665490876,11.33327926,0.0,0.0981446,0.8624+-0.0120,0.2839+-0.0286
0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,507,57.64895203586253,67.36299678862439,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",78.60801104094216,11.57685844,0.262878,0.362857,0.2094+-0.0000,0.0661+-0.0661
0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,506,57.64895203586253,67.36299678862439,distr,e/s,distr,y/s,"3013.23, 370.06","4338.47, 298.47",78.60801104094216,11.57682179,0.282956,0.382804,0.1992+-0.0089,0.0594+-0.0024
0,5.038950692962298,3.894758854025656,0.7847627888955104,0.3715459242979808,274,54.59060481390197,30.26345486782281,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",50.85286540250147,11.80192087,0.0,0.0981446,0.8405+-0.0187,0.0288+-0.0022
0,5.038950692962298,3.894758854025656,0.7847627888955104,0.3715459242979808,273,54.59060481390197,30.26345486782281,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",50.85286540250147,11.80190255,0.0,0.0981446,0.8541+-0.0175,0.0000+-0.0000
0,5.043484717934229,2.04056118910706,0.7843137957028078,0.3921240292339178,182,56.2346165113684,37.52657401140548,distr,y/u,free,y/h,"3519.63, 167.08","2412.61, 597.02",87.36684606262698,11.77433567,0.0,0.0981446,0.9487+-0.0062,0.0000+-0.0000
0,5.0505877271392,2.344722011385102,0.7834991293586888,0.3818267229896843,91,57.5908823456504,30.025798982120328,distr,y/u,free,y/h,"2152.64, 163.55","2412.61, 597.02",87.77792706099552,11.74705359,0.0,0.0981446,0.9826+-0.0138,0.0000+-0.0000
0,5.038950692962298,3.894758854025656,0.7847627888955104,0.3715459242979808,273,54.59060481390197,30.26345486782281,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",50.85286540250147,11.80190255,0.0,0.0981446,0.8547+-0.0092,0.0198+-0.0020
0,5.046611676013462,3.913304983641165,0.7883716468685688,0.3940134093685978,182,38.51558873115328,30.055723203581813,distr,y/u,free,y/h,"3225.64, 164.78","2412.61, 597.02",83.21521776260916,11.77432966,0.0,0.0981446,0.8418+-0.0016,0.0466+-0.0026
0,5.047873807091992,2.6023820297951863,0.7833609266403633,0.3974722276381109,91,51.24369758459724,33.42096424850599,distr,y/u,free,y/h,"2119.64, 163.77","2412.61, 597.02",84.91901456071956,11.74705063,0.0,0.0981446,0.7560+-0.2412,0.0215+-0.0215
0,5.038950692962298,3.894758854025656,0.7847627888955104,0.3715459242979808,273,54.59060481390197,30.26345486782281,distr,y/u,free,y/h,"4377.50, 337.95","2412.61, 597.02",50.85286540250147,11.80190255,0.0,0.0981446,0.8822+-0.0072,0.0225+-0.0007
0,5.019789207882184,4.213668457454334,0.7898605472797929,0.3791400144589333,182,50.23674429866449,36.84221429451514,distr,y/u,free,y/h,"3559.63, 167.40","2412.61, 597.02",97.26562398291844,11.77432966,0.0,0.0981446,0.8220+-0.0055,0.0518+-0.0135
0,5.04924743773954,4.0370381944601865,0.7923169913160654,0.3843016835043631,91,38.0087896406502,30.202891906357912,distr,y/u,free,y/h,"1561.64, 163.51","2412.61, 597.02",83.55151468718982,11.74703686,0.0,0.0981446,0.4458+-0.0189,0.0263+-0.0263
2,7.127713019427574,4.219179034453038,0.6740562268150456,0.3207657108053003,305,57.82962014189521,95.0023785849075,distr,e/s,distr,e/u,"278.17, 163.22","2583.21, 192.59",89.35885947505987,11.61137592,0.555943,0.65594,0.4386+-0.0098,0.0361+-0.0361
2,7.362556797757971,3.608840856843344,0.5439378100670947,0.385201292528712,152,76.74974970792235,94.90503593943144,distr,e/s,distr,e/u,"278.17, 163.22","2583.21, 192.59",88.76017700019077,11.56638934,0.252994,0.352827,0.4939+-0.0095,0.2326+-0.2326
2,5.5392589626824655,2.381787205170645,0.5391235314153592,0.3922517167311524,152,62.559283592043016,70.72308482436344,distr,e/s,distr,e/u,"106.39, 414.63","2264.53, 280.39",38.02718494965245,11.56638141,0.0,0.0981446,0.4789+-0.0501,0.3012+-0.0539
